"Número de serie","Planta","Número de artículo","Estado","Estado Molde","Captura","Vueltas MTO","peso masa","Peso resina cargada","Altura de pestaña molde","Creado","Modificado","Comentarios","Usuario activo","Vueltas","Vueltas desmanchado","Vueltas reparacion","Vueltas totales","Acabado","Tipo de molde","Aplicación modificada por","Creado por","Modificado por","modificadoDesde","Masa ADM"
,"MS","MODELO LAVARROPAS AQUA 48X60",,,"False",,,,"0.00","1/10/2025 3:11 PM","1/10/2025 3:12 PM",,,"0","0","0",,"BRILLANTE",,,"Jakeline Chaverra Soto","Jakeline Chaverra Soto","sharepoint",
"1293-03","FV","MOLDE FALDON BAÑERA HONOLULU DERECHA","Disponible","Activo","False","12","0.9",,"10.00","4/26/2021 2:26 PM","1/10/2025 9:44 AM","ignorar historial",,"0","0","0","0","Brillante",,"Microsoft Power Platform","Alejandro Isaza","Mantenimiento","sharepoint",
,"MS","MODELO LVM BARI 63X48",,,"False",,,,"0.00","12/2/2024 6:03 PM","12/2/2024 6:03 PM",,,"0","0","0",,"BRILLANTE",,,"Jakeline Chaverra Soto","Jakeline Chaverra Soto","sharepoint",
"0003-03","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,"50.00","4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00411","FV","MOLDE AMERICANA 157X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"00413","FV","MOLDE AMERICANA 157X78","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01037","RTM","MOLDE MESON COCINA 180X55","Disponible","Activo","False","12","0.7",,"10.00","4/26/2021 2:25 PM","11/20/2024 3:34 PM","ignorar historial",,"0","0","0","1","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01066","RTM","MOLDE MESON COCINA 180X55","Disponible","Activo","False","12","0.7",,"20.00","4/26/2021 2:25 PM","11/20/2024 3:34 PM","ignorar historial",,"0","0","0","1","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0006","FV","MOLDE AMERICANA 130X78","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0007","FV","MOLDE AMERICANA 130X78","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00019","FV","MOLDE AMERICANA 148X90","No disponible","Baja","Verdadero","12","0.6",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM","PP",,"2","2",,"2","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00020","FV","MOLDE AMERICANA 148X90","No disponible","Baja","Verdadero","12","0.6",,"60.00","4/26/2021 2:25 PM","11/20/2024 3:34 PM","PP",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"00279","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00592","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00736","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00737","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00284","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00315","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00452","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00593","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00878","FV","MOLDE AMERICANA PLUS RTM DERECHA 153X78","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"08781","FV","MOLDE AMERICANA PLUS RTM DERECHA 153X78","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"08792","FV","MOLDE AMERICANA PLUS RTM IZQUIERDA 153X78","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"08791","FV","MOLDE AMERICANA PLUS RTM IZQUIERDA 153X78","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00451","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,"40.00","4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,"1","1","0","1","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00280","FV","MOLDE AMERICANA PLUS DERECHA 153X78","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0004-02","FV","MOLDE AMERICANA PLUS IZQUIERDA 153X78","No disponible","Baja","Verdadero","12","0.6",,,"4/26/2021 2:25 PM","11/20/2024 3:34 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1210-01","FV","MOLDE BAÑERA BALI","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"10","10",,"10","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1306-04","FV","MOLDE AMERICANA PLUS V.2","Disponible","Activo","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00586","FV","MOLDE CALIMA 152X80 CON ANTIDESLIZANTE","Disponible","Activo","False","12","0.6",,"0.00","10/6/2023 2:10 PM","11/20/2024 3:33 PM",,,"0","0","0",,"Brillante",,,"Juliana Muñoz Vasquez","Juliana Muñoz Vasquez",,
"00644","FV","MOLDE CALIMA 152X80 SIN ANTIDESLIZANTE","Disponible","Activo","False","12","0.6",,"100.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,"0","0","0","1","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"180-01","FV","MOLDE CALIMA 152X80 CON ANTIDESLIZANTE","Disponible","Activo","False","12","0.6",,"30.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","4","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00458","FV","MOLDE ARRECIFE 152X90","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00616","FV","MOLDE ARRECIFE 183X90","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00239","FV","MOLDE BONAIRE 183X152","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00241","FV","MOLDE BARU 152X152","No disponible","Baja","Verdadero","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00051","FV","MOLDE DELTA 150X150","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00026","FV","MOLDE ESPAÑOLA 152X75","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"00115","FV","MOLDE ESPAÑOLA 170X75","No disponible","Baja","False","12","0.6",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"00030","FV","MOLDE ESPAÑOLA 170X75","No disponible","Baja","Verdadero","12","0.6",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"00031","FV","MOLDE ESPAÑOLA 170X75","No disponible","Baja","Verdadero","12","0.6",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"0028-03","FV","MOLDE CHALLENGER 190X190","No disponible","Baja","False","12","0.7",,"60.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0028-04","FV","MOLDE CHALLENGER 190X190","Disponible","Activo","False","12","0.7",,"60.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1258-02","FV","MOLDE CHALLENGER 190X190","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00739","FV","MOLDE DELTA 130X130","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00970","FV","MOLDE FALDON AMERICANA PLUS","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1285-02","FV","MOLDE FALDON AMERICANA PLUS","Disponible","Activo","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1286-03","FV","MOLDE FALDON AMERICANA PLUS","Disponible","Activo","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0173-02","FV","MOLDE FALDON AMERICANA PLUS EN L","Disponible","Activo","False","12","0.9",,"10.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00940","FV","MOLDE FALDON AMERICANA PLUS","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00046","FV","MOLDE FALDON AMERICANA PLUS","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"09701","FV","MOLDE FALDON AMERICANA PLUS","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1194-01","FV","MOLDE QATAR 180X100","No disponible","Baja","Verdadero","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0135-02","FV","MOLDE QATAR 180X100","No disponible","Baja","Verdadero","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1290-02","FV","MOLDE FALDON BAÑERA MALTA","Disponible","Activo","False","12","0.9",,,"4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1061","FV","MOLDE FALDON BAÑERA HONOLULU IZQUIERDA","Disponible","Activo","False","12","0.9",,"10.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"952","FV","MOLDE FALDON BAÑERA HONOLULU DERECHA","Disponible","Activo","False","12","0.9",,"73.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00001","FV","MOLDE HEXAGONA 216X69","No disponible","Baja","False","12","0.9",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00003","FV","MOLDE HAWAI ESQUINERA 150X150","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1235-01","FV","MOLDE GALAPAGOS 250X200","Disponible","Activo","False","12","36",,"100.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00321","FV","MOLDE FRANCESA 160X90","No disponible","Baja","False","12",,"8.4",,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00322","FV","MOLDE FRANCESA 160X90","No disponible","Baja","False","12",,"8.4",,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00039","FV","MOLDE FRANCESA 180X100","No disponible","Baja","False","12","0.7",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00732","FV","MOLDE FRANCESA 180X90X42","Disponible","Activo","False","12",,"10.2","40.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"0032-05","FV","MOLDE HONOLULU IZQUIERDA 180X120","Disponible","Activo","False","12","15.4",,"30.00","4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1256-2","FV","MOLDE HONOLULU IZQUIERDA 180X120","No disponible","Baja","False","12","15.4",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,"0",,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00964","FV","MOLDE HONOLULU IZQUIERDA 180X120","No disponible","Baja","False","12","15.4",,,"4/26/2021 2:25 PM","11/20/2024 3:33 PM",,,"0",,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1180-01","RTM","MOLDE ZOCALO RTM 150X8.5  BRILLANTE","No disponible","Baja","Verdadero","12","0.8",,"40.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez","sharepoint",
"0005-05","FV","MOLDE JAMAICA PLUS IZQUIERDA 152X75","Disponible","Activo","False","12",,"9.6","50.00","4/26/2021 2:26 PM","11/20/2024 3:33 PM","ignorar historial",,"0","0","0","0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01088","FV","MOLDE IBIZA 182X123","Disponible","Activo","False","12","14.85",,"0.00","1/22/2024 9:35 AM","11/20/2024 3:33 PM",,,"0","0","0","0","Brillante",,,"Juliana Muñoz Vasquez","Juliana Muñoz Vasquez","sharepoint",
"00941","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00943","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00947","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00949","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00925","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00926","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00927","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00928","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00929","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00937","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1094-01","RTM","MOLDE ZOCALO 150X8 PLANO RTM","Disponible","Activo","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1095-02","RTM","MOLDE ZOCALO 150X8 PLANO RTM","Disponible","Activo","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"1096-03","RTM","MOLDE ZOCALO 150X8 PLANO RTM","Disponible","Activo","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00938","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00939","RTM","MOLDE ZOCALO 122X8.5 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01172","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01121","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01122","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01123","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01124","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01163","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01164","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01115","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01118","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01119","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01120","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"00056","RTM","MOLDE ZOCALO 122X10 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01165","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01166","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01167","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01168","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01170","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
"01171","RTM","MOLDE ZOCALO 122X6 BRILLANTE","No disponible","Baja","False","12","0.8",,,"4/26/2021 2:26 PM","11/20/2024 3:32 PM",,,,,,"0","Brillante",,,"Alejandro Isaza","Juliana Muñoz Vasquez",,
